item_name,item_price,item_link,item_img,category
[MADE] 후드데님 오버핏 청자켓,"18,000원",https://hotping.co.kr/product/detail.html?product_no=18383&cate_no=27&display_group=1,https://hotping.co.kr/web/product/medium/202301/9da095cba0055bc901e1b1a952137d95.gif,outwear
[MADE] 큐트 레이온스판 스퀘어넥 티셔츠,"9,000원",https://hotping.co.kr/product/detail.html?product_no=37147&cate_no=447&display_group=1,https://hotping.co.kr/web/product/medium/202209/8eb913beb21b25dc0ae325f881e231d0.gif,sale
[MADE] 켈리브 속밴딩 에어로쿨 부츠컷청바지,"34,800원",https://hotping.co.kr/product/detail.html?product_no=32225&cate_no=31&display_group=1,https://hotping.co.kr/web/product/medium/202303/73f0644e72b2356a976bfc3bfbe5dbdf.gif,bottoms
[찰랑소재][라운지웨어] 제르디 플리츠주름 반팔 밴딩와이드팬츠 투피스set,"29,800원",https://hotping.co.kr/product/detail.html?product_no=37276&cate_no=29&display_group=1,https://hotping.co.kr/web/product/medium/202306/ea07cad8619e7664215b61258701674e.gif,tops
[여름자켓][MADE][LOVB] L-1390 싱글 쓰리버튼 테일러드 반팔자켓,"42,600원",https://hotping.co.kr/product/detail.html?product_no=40750&cate_no=25&display_group=1,https://hotping.co.kr/web/product/medium/202306/14e70779aea18a093b27b96a079fa382.gif,new
쿨스 나일론 포켓카라 반팔셔츠자켓,"29,800원",https://hotping.co.kr/product/detail.html?product_no=40394&cate_no=27&display_group=1,https://hotping.co.kr/web/product/medium/202306/8c9cfb8bbbfe5f358ba150f853baa211.gif,outwear
[MADE][LOVB] L-1236 루즈핏 긴팔티셔츠,"11,000원",https://hotping.co.kr/product/detail.html?product_no=32889&cate_no=447&display_group=1,https://hotping.co.kr/web/product/medium/202110/c01a2b0f43b3564dde1ff959751b32d4.gif,sale
[MADE] 모그 핀턱 뒷밴딩 롱 슬랙스,"23,800원",https://hotping.co.kr/product/detail.html?product_no=39933&cate_no=31&display_group=1,https://hotping.co.kr/web/product/medium/202303/6ed443efacf93a2fb7ac0d20401fe159.gif,bottoms
[바캉스룩추천💗][MADE] 로하스 브이넥 랩 퍼프 반팔 롱원피스,"38,400원",https://hotping.co.kr/product/detail.html?product_no=40246&cate_no=26&display_group=1,https://hotping.co.kr/web/product/medium/202305/bba549d5df7d251f06c84d813f8f260d.gif,dresses
[MADE] 베리티 캉캉 뷔스티에 러플 롱원피스set,"35,800원",https://hotping.co.kr/product/detail.html?product_no=39623&cate_no=26&display_group=1,https://www.hotping.co.kr/web/product/medium/202304/a509b6eb2878feb512cb04bd23d73915.gif,dresses
[MADE]애니타임 시스루골지반팔티셔츠,"12,800원",https://hotping.co.kr/product/detail.html?product_no=19976&cate_no=29&display_group=1,https://hotping.co.kr/web/product/medium/202106/9b920c61b28b37c65ed3351283464235.gif,tops
[MADE][LOVB] L-1356 스퀘어 하트넥 퍼프 플레어원피스,"20,000원",https://hotping.co.kr/product/detail.html?product_no=39421&cate_no=447&display_group=1,https://hotping.co.kr/web/product/medium/202302/33e5d91374f702cd7364fa00ce9715e7.gif,sale
[MADE] 아티즈_반팔ver 뒷밴딩 핀턱 플리츠롱원피스,"33,800원",https://hotping.co.kr/product/detail.html?product_no=40378&cate_no=26&display_group=1,https://hotping.co.kr/web/product/medium/202305/44560691a51f13f8ac4c551fe7c80af6.gif,dresses
[하객원피스💜][MADE] 어도러블 스퀘어넥 퍼프반팔 플레어 롱원피스,"33,800원",https://hotping.co.kr/product/detail.html?product_no=40276&cate_no=26&display_group=1,https://hotping.co.kr/web/product/medium/202305/ef0d05984f922f904083191fd8f0a320.gif,dresses
[MADE] 헤르아 피그먼트 워싱 A라인 미니스커트,"32,800원",https://hotping.co.kr/product/detail.html?product_no=40358&cate_no=535&display_group=1,https://hotping.co.kr/web/product/medium/202305/d95a2bd0ea51492f3788a5bc2d9cfcd6.gif,skirts
[MADE] 텐더 뒷밴딩 코튼 트임롱스커트,"29,800원",https://hotping.co.kr/product/detail.html?product_no=37843&cate_no=535&display_group=1,https://hotping.co.kr/web/product/medium/202210/c84eb4921a6dcd57ed090acd072f3bcc.gif,skirts
[MADE] 보에뜨 스티치 핀턱퍼프 벨트미니원피스,"35,800원",https://hotping.co.kr/product/detail.html?product_no=40272&cate_no=26&display_group=1,https://hotping.co.kr/web/product/medium/202305/5ddf2a7f394b666a5757dc569ca0686c.gif,dresses
[MADE] 레이닌 여름 밴딩롱스커트,"9,900원",https://hotping.co.kr/product/detail.html?product_no=29566&cate_no=535&display_group=1,https://hotping.co.kr/web/product/medium/202207/349633fa9db98b524f2bab8d9a1d0a55.gif,skirts
베르딘 스퀘어넥 퍼프 골지니트티,"10,000원",https://hotping.co.kr/product/detail.html?product_no=39896&cate_no=447&display_group=1,https://hotping.co.kr/web/product/medium/202303/8b2420e723d84ae656522bb8c7d0ab6d.gif,sale
[MADE] 로테니 스트라이프 셔츠 롱원피스,"29,800원",https://hotping.co.kr/product/detail.html?product_no=40022&cate_no=26&display_group=1,https://www.hotping.co.kr/web/product/medium/202304/cc77b36147065757a214026b443a108e.gif,dresses
[MADE] 프리션 실켓 라운드 반팔티셔츠,"10,000원",https://hotping.co.kr/product/detail.html?product_no=35418&cate_no=447&display_group=1,https://hotping.co.kr/web/product/medium/202205/405c217632977c25351352510b64dce3.gif,sale
파라무스 레터링 오버핏반팔티셔츠,"19,800원",https://hotping.co.kr/product/detail.html?product_no=32782&cate_no=29&display_group=1,https://hotping.co.kr/web/product/medium/202106/e7340e2243c4b88a717ebe1370443924.gif,tops
[MADE] 에버유 스트링 크롭셔츠+슬리브리스 롱원피스set,"48,900원",https://hotping.co.kr/product/detail.html?product_no=39941&cate_no=26&display_group=1,https://hotping.co.kr/web/product/medium/202305/a08d70457e3167c0c265c89f37f2ff58.gif,dresses
아르젤 레이스 밴딩 플레어 샤 롱스커트,"25,800원",https://hotping.co.kr/product/detail.html?product_no=39778&cate_no=535&display_group=1,https://hotping.co.kr/web/product/medium/202302/f3952ddfd65cf65e29d5aaa47b558604.gif,skirts
[MADE] 루민 뒷밴딩 수술 트위드 미니스커트 (set-up),"22,140원",https://hotping.co.kr/product/detail.html?product_no=40391&cate_no=25&display_group=1,https://hotping.co.kr/web/product/medium/202306/dfe7ae76e075fcbb19df3be3dba3a54b.gif,new
[MADE] 프로미 핀턱 빅 카고포켓 밴딩 와이드팬츠,"23,800원",https://hotping.co.kr/product/detail.html?product_no=39983&cate_no=31&display_group=1,https://hotping.co.kr/web/product/medium/202304/117dea50d281355f09c5adf3fda8da0e.gif,bottoms
[MADE] 레어블 라운드 레이어드 배색 일체형 롱원피스,"16,000원",https://hotping.co.kr/product/detail.html?product_no=39534&cate_no=447&display_group=1,https://hotping.co.kr/web/product/medium/202303/e7c54745797457f6702f657c0c6578d0.gif,sale
[MADE] 투앤디 트임롱스커트,"18,700원",https://hotping.co.kr/product/detail.html?product_no=21278&cate_no=535&display_group=1,https://hotping.co.kr/web/product/medium/202305/c1f60325e92edd86c5be73a37ec62430.gif,skirts
[MADE] 루메나 핀턱 썸머 와이드 슬랙스,"19,000원",https://hotping.co.kr/product/detail.html?product_no=40086&cate_no=447&display_group=1,https://hotping.co.kr/web/product/medium/202304/74f495d532b10815a3d2d651ad929c3c.gif,sale
[MADE] 래빗 브이넥 스트링 썸머니트 단추가디건,"21,800원",https://hotping.co.kr/product/detail.html?product_no=39838&cate_no=27&display_group=1,https://hotping.co.kr/web/product/medium/202304/016a11ffe2ab837874b75f49df1cc80a.gif,outwear
[MADE] 플린드 트위드 스퀘어넥 블라우스+뒷밴딩 트임롱스커트set,"25,000원",https://hotping.co.kr/product/detail.html?product_no=38981&cate_no=535&display_group=1,https://hotping.co.kr/web/product/medium/202301/3cda8341f40c84fe10747634e0f5b4f6.gif,skirts
[MADE] 멜즈 투웨이 카라 골지 니트가디건,"13,000원",https://hotping.co.kr/product/detail.html?product_no=39640&cate_no=27&display_group=1,https://hotping.co.kr/web/product/medium/202303/a9895e34b074b44cbda9b05542e1d2af.gif,outwear
[MADE] 메이즐 플라워 패턴 플레어 맥시 밴딩롱스커트,"13,000원",https://hotping.co.kr/product/detail.html?product_no=39535&cate_no=535&display_group=1,https://hotping.co.kr/web/product/medium/202304/aa9e5faf5d6358167145c2f12592b38b.gif,skirts
[MADE] 데이더 플리츠 언발 플레어 밴딩롱스커트,"9,000원",https://hotping.co.kr/product/detail.html?product_no=39982&cate_no=535&display_group=1,https://hotping.co.kr/web/product/medium/202304/b83f187c1dcff8e0d79f232f8726f9d5.gif,skirts
[MADE] 블레스 셔링 플레어롱원피스,"29,800원",https://hotping.co.kr/product/detail.html?product_no=25015&cate_no=26&display_group=1,https://hotping.co.kr/web/product/medium/202303/68634c59c90eab8b169a5d3e00aeb087.gif,dresses
하나쯤필수 크롭 브라탑나시(캡내장),"19,800원",https://hotping.co.kr/product/detail.html?product_no=37586&cate_no=29&display_group=1,https://hotping.co.kr/web/product/medium/202301/226d14b4d2741ef0b5001a4bb04f00cc.gif,tops
[관리쉬운/여름쿨원단🧊/휴양지룩][MADE] 레블린_플라워ver 프릴 롱원피스,"28,900원",https://hotping.co.kr/product/detail.html?product_no=40027&cate_no=26&display_group=1,https://hotping.co.kr/web/product/medium/202305/2a7f3b83b2ef3070fd613439d4d46da2.gif,dresses
[MADE] 여름까지 후들데님 와이드 청바지,"39,800원",https://hotping.co.kr/product/detail.html?product_no=39546&cate_no=31&display_group=1,https://hotping.co.kr/web/product/medium/202304/ea4d75337ffb5c7353ca539f14b7c853.gif,bottoms
[여름직장인룩!][MADE] 파인 속밴딩 세미일자 슬랙스,"29,800원",https://hotping.co.kr/product/detail.html?product_no=39254&cate_no=31&display_group=1,https://hotping.co.kr/web/product/medium/202305/c4fce24c78ff7a1abdc587ebd70adc34.gif,bottoms
[MADE] 메르니 세일러 카라 배색 퍼프롱원피스,"40,800원",https://hotping.co.kr/product/detail.html?product_no=40045&cate_no=26&display_group=1,https://hotping.co.kr/web/product/medium/202305/1f9d0ce88df184d1b85129c905819ea5.gif,dresses
[MADE][LOVB] L-1382 핀턱 4부 반바지슬랙스,"39,800원",https://hotping.co.kr/product/detail.html?product_no=40190&cate_no=31&display_group=1,https://hotping.co.kr/web/product/medium/202305/0218874d8c087edb6e3f3fe1147d8e6b.gif,bottoms
[컬러추가💗/2만장돌파] 제드 밴딩와이드팬츠,"12,800원",https://hotping.co.kr/product/detail.html?product_no=35269&cate_no=31&display_group=1,https://hotping.co.kr/web/product/medium/202304/c250685295209c309518722dbc4a08f8.gif,bottoms
[MADE][LOVB] L-1305 스트랩 프릴 퍼프미니원피스,"19,000원",https://hotping.co.kr/product/detail.html?product_no=37116&cate_no=447&display_group=1,https://hotping.co.kr/web/product/medium/202208/4ce051cef0c3840767b8986f501faacd.gif,sale
[2가지디자인] 피버 플리츠 뒷밴딩 미니스커트,"27,800원",https://hotping.co.kr/product/detail.html?product_no=40386&cate_no=535&display_group=1,https://hotping.co.kr/web/product/medium/202304/6a745012b5ee0153960035585078bc87.gif,skirts
라인업 레이온 가디건 나시롱원피스set,"26,800원",https://hotping.co.kr/product/detail.html?product_no=37019&cate_no=27&display_group=1,https://hotping.co.kr/web/product/medium/202302/3e65aea1c2c920526e33c759c78bd6fb.gif,outwear
[MADE] 뮤엣 스퀘어넥 셔링 플라워 스트랩 캉캉롱원피스,"35,800원",https://hotping.co.kr/product/detail.html?product_no=35486&cate_no=26&display_group=1,https://hotping.co.kr/web/product/medium/202304/e3f9f4e6bbe5365c375cbb1a1e0dcbe9.gif,dresses
[MADE] 여리여리핏2 오버핏 롱반팔티셔츠,"12,800원",https://hotping.co.kr/product/detail.html?product_no=28913&cate_no=29&display_group=1,https://hotping.co.kr/web/product/medium/202304/2f0da3c63ea7e3261af9f657aff04cf7.gif,tops
[MADE] 리엘로 캉캉 퍼프롱원피스,"38,700원",https://hotping.co.kr/product/detail.html?product_no=36469&cate_no=26&display_group=1,https://www.hotping.co.kr/web/product/medium/202207/99ec8cadb62a56e9da249fc678703fac.gif,dresses
퍼피자수 루즈핏 오픈카라 반팔티셔츠,"19,800원",https://hotping.co.kr/product/detail.html?product_no=40702&cate_no=29&display_group=1,https://hotping.co.kr/web/product/medium/202305/081e55bcd62b8597bb4ef9c447e29b48.gif,tops
[MADE] 화창한날 린넨 셔츠롱원피스,"29,800원",https://hotping.co.kr/product/detail.html?product_no=29686&cate_no=26&display_group=1,https://hotping.co.kr/web/product/medium/202304/e69c3bb69f31ecd1b7b4496900b1d070.gif,dresses
[휴양지추천🌴][MADE] 토핑 브이넥 플라워 핀턱 퍼프 스트랩 롱원피스,"29,800원",https://hotping.co.kr/product/detail.html?product_no=40461&cate_no=26&display_group=1,https://hotping.co.kr/web/product/medium/202306/896b3a3ba355e11e7cc823078240ad6a.gif,dresses
[MADE] 헤이즈 하이웨스트 코튼 4부 반바지,"24,800원",https://hotping.co.kr/product/detail.html?product_no=40501&cate_no=31&display_group=1,https://hotping.co.kr/web/product/medium/202305/01bb83b5924d62b994902215b0b6d251.gif,bottoms
[MADE] 어니언 코튼 라운드 반팔티셔츠,"6,000원",https://hotping.co.kr/product/detail.html?product_no=35691&cate_no=447&display_group=1,https://hotping.co.kr/web/product/medium/202206/d71fffcc26711b9e25e59f5f7c264afa.gif,sale
[컬러추가💗/2만장돌파][MADE] 페르피 핀턱와이드롱슬랙스,"37,800원",https://hotping.co.kr/product/detail.html?product_no=22185&cate_no=31&display_group=1,https://hotping.co.kr/web/product/medium/202303/f0cd7901cd5048534435bc0f972988cb.gif,bottoms
컬러팡팡 꽈배기 니트가디건,"24,800원",https://hotping.co.kr/product/detail.html?product_no=34869&cate_no=27&display_group=1,https://hotping.co.kr/web/product/medium/202301/f19491748ad9866843ee620ec62c2d19.gif,outwear
[MADE] 마코 골지 끈나시 랩가디건set,"11,000원",https://hotping.co.kr/product/detail.html?product_no=37064&cate_no=27&display_group=1,https://hotping.co.kr/web/product/medium/202301/2b6a4f0683404a456bf0e47a43c3ac1b.gif,outwear
[17만장돌파✨/프린팅반팔티 기획전] 128기획 프린팅 반팔티셔츠,"12,800원",https://hotping.co.kr/product/detail.html?product_no=22885&cate_no=29&display_group=1,https://hotping.co.kr/web/product/medium/202305/8a8fc5656173ffccacf2d3f27b10575f.gif,tops
[MADE] 디어버튼 린넨 싱글 반팔자켓,"24,800원",https://hotping.co.kr/product/detail.html?product_no=33939&cate_no=27&display_group=1,https://hotping.co.kr/web/product/medium/202207/5df3086474d0ca6a11b356aab7d30077.gif,outwear
[뉴컬러추가/구김X][여름하객룩🖤][MADE] 루베나 노카라 배색 여름 트위드 반팔자켓,"26,800원",https://hotping.co.kr/product/detail.html?product_no=40033&cate_no=27&display_group=1,https://hotping.co.kr/web/product/medium/202306/07bec22403ff19143d42262daa53a6f1.gif,outwear
[MADE] 블블 스판 스키니청바지,"29,800원",https://hotping.co.kr/product/detail.html?product_no=6216&cate_no=31&display_group=1,https://hotping.co.kr/web/product/medium/202301/21890f8da80b6156838f2d7bd5465863.gif,bottoms
[MADE][LOVB] L-985 V넥반팔티셔츠,"19,800원",https://hotping.co.kr/product/detail.html?product_no=28917&cate_no=29&display_group=1,https://hotping.co.kr/web/product/medium/202204/1266534790cb2fd70ac6f3729b965350.gif,tops
[MADE] 케이븐 플라워 퍼프 셔링 블라우스,"12,000원",https://hotping.co.kr/product/detail.html?product_no=35415&cate_no=447&display_group=1,https://hotping.co.kr/web/product/medium/202210/d60953cfc944d1c1f1f1457085965e11.gif,sale
[핏작살!][후기인증🏆][7만장돌파💚][MADE][롱&기본] 작살핏슬랙스3 뒷밴딩 슬림일자슬랙스,"27,800원",https://hotping.co.kr/product/detail.html?product_no=15918&cate_no=31&display_group=1,https://hotping.co.kr/web/product/medium/202303/8acb23c10a990cff30b55b5528f9c70d.gif,bottoms
[MADE] 피로감제로 밴딩 와이드팬츠,"14,000원",https://hotping.co.kr/product/detail.html?product_no=39281&cate_no=447&display_group=1,https://hotping.co.kr/web/product/medium/202302/1e7f9fef4f9a497591ca89ccddbba23f.gif,sale
[MADE] 로우지 더블 프릴카라 트위드자켓,"20,000원",https://hotping.co.kr/product/detail.html?product_no=39816&cate_no=27&display_group=1,https://hotping.co.kr/web/product/medium/202303/7d4dae976fda72a88df5c06808ad0828.gif,outwear
[MADE] 롤리 와플짜임 단가라 반팔티셔츠,"16,800원",https://hotping.co.kr/product/detail.html?product_no=35443&cate_no=29&display_group=1,https://hotping.co.kr/web/product/medium/202206/0a41b7356ea43fee706b7c87626208cd.gif,tops
[MADE] 레디아 핀턱 퍼프롱원피스,"32,800원",https://hotping.co.kr/product/detail.html?product_no=32176&cate_no=26&display_group=1,https://hotping.co.kr/web/product/medium/202305/037ef980cc496f19cb000da2361ec12a.gif,dresses
[MADE][롱&기본] 와이딩 속밴딩 와이드슬랙스,"32,800원",https://hotping.co.kr/product/detail.html?product_no=31509&cate_no=31&display_group=1,https://hotping.co.kr/web/product/medium/202206/2c598e8778a66eda88e8be277540cb62.gif,bottoms
[MADE][클린웨어] 착한데일리 H라인 밴딩 슬릿롱스커트(리싸이클),"23,800원",https://hotping.co.kr/product/detail.html?product_no=36477&cate_no=535&display_group=1,https://hotping.co.kr/web/product/medium/202208/6d8d99a9bc8cdbd92f45ceb91c6cf951.gif,skirts
[2기장][베이직&크롭][MADE] 셀라 베이직&크롭 브라탑나시(캡내장),"12,800원",https://hotping.co.kr/product/detail.html?product_no=36954&cate_no=29&display_group=1,https://hotping.co.kr/web/product/medium/202305/cd0bfacb748270aa482487c28d3cbbce.gif,tops
[MADE] 에클레 린넨 반팔티셔츠,"9,900원",https://hotping.co.kr/product/detail.html?product_no=22850&cate_no=29&display_group=1,https://hotping.co.kr/web/product/medium/202108/5fe3c5803ad8ea0e8ee4bb5dc064f87a.gif,tops
[MADE] 미셀 버튼 트임롱원피스,"34,800원",https://hotping.co.kr/product/detail.html?product_no=32156&cate_no=26&display_group=1,https://hotping.co.kr/web/product/medium/202303/313fb511b82212a54ff1768cca012d02.gif,dresses
[MADE] 드에나 노카라 트위드자켓,"21,000원",https://hotping.co.kr/product/detail.html?product_no=33944&cate_no=27&display_group=1,https://hotping.co.kr/web/product/medium/202301/464267a250ae0adcee7730f161a93326.gif,outwear
[1+1+1] 내맘대로3종세트 프린팅티셔츠,"23,800원",https://hotping.co.kr/product/detail.html?product_no=20017&cate_no=29&display_group=1,https://hotping.co.kr/web/product/medium/202305/c7b0ee6d38361b15af9e03ff6491a3a4.gif,tops
가볍게즐겨 반집업 아노락 트레이닝set,"22,800원",https://hotping.co.kr/product/detail.html?product_no=32949&cate_no=29&display_group=1,https://hotping.co.kr/web/product/medium/202207/3acd19197da129b0aa3c9e7397b98fc8.gif,tops
[MADE][롱&기본] 썸띵뉴_버전2 스판 일자청바지,"37,800원",https://hotping.co.kr/product/detail.html?product_no=22232&cate_no=31&display_group=1,https://hotping.co.kr/web/product/medium/202211/29471b76c913fbf60a553a1d197647cb.gif,bottoms
